signal_id,direction,entry_bar,exit_bar,entry_price,exit_price,stop_loss,take_profit,confluence_score,exit_reason,bars_held,pnl_price,r_multiple,initial_risk
b577094e-8c0,LONG,2022-11-30 23:30:00,2022-12-01 06:15:00,1772.08,1781.86,1766.49,1783.26,41.42857142857143,time_expired,27,9.78,1.75,5.59
16b004c7-469,SHORT,2022-12-01 08:30:00,2022-12-01 12:30:00,1778.49,1784.01,1784.01,1767.46,36.241885611878864,invalidated,16,-5.52,-1.0,5.52
06347043-22d,LONG,2022-12-01 13:30:00,2022-12-01 14:45:00,1788.87,1800.52,1783.05,1800.52,35.691929568862555,target_reached,5,11.65,2.002,5.82
f8451a77-0cc,LONG,2022-12-01 15:45:00,2022-12-01 18:30:00,1796.31,1801.01,1788.87,1811.18,41.35704919519113,time_expired,11,4.7,0.632,7.44
c4de8a21-bd1,LONG,2022-12-01 19:30:00,2022-12-01 23:00:00,1802.15,1803.81,1797.12,1812.21,47.70075734386914,score_decayed,14,1.66,0.33,5.03
c970f047-36e,LONG,2022-12-05 01:45:00,2022-12-05 07:00:00,1806.39,1801.28,1801.28,1816.61,40.03732327792659,invalidated,21,-5.11,-1.0,5.11
0f06f6d8-f8b,SHORT,2022-12-05 19:00:00,2022-12-05 23:45:00,1767.03,1769.16,1772.51,1756.08,54.24236265987691,time_expired,19,-2.13,-0.389,5.48
e2149ece-55e,SHORT,2022-12-06 00:45:00,2022-12-06 01:15:00,1770.41,1773.94,1773.94,1763.36,39.90655495336541,invalidated,2,-3.53,-1.0,3.53
1da76236-dbb,LONG,2022-12-09 10:15:00,2022-12-09 11:45:00,1793.66,1800.69,1790.15,1800.69,46.95632017978878,target_reached,6,7.03,2.003,3.51
25e46db3-e3b,LONG,2022-12-16 20:00:00,2022-12-18 23:45:00,1792.6,1790.96,1787.98,1801.84,51.75871528887072,time_expired,207,-1.64,-0.355,4.62
d6ce8508-343,LONG,2022-12-19 00:45:00,2022-12-19 03:30:00,1793.1,1792.92,1789.67,1799.96,40.10579561081587,time_expired,11,-0.18,-0.052,3.43
50e97cde-049,SHORT,2022-12-19 17:30:00,2022-12-19 21:15:00,1789.36,1787.17,1792.99,1782.11,40.49782765566457,time_expired,15,2.19,0.603,3.63
4911e857-630,LONG,2022-12-20 08:45:00,2022-12-20 12:30:00,1803.09,1804.59,1797.85,1813.57,49.285714285714285,time_expired,15,1.5,0.286,5.24
dc15c760-f11,SHORT,2022-12-22 11:45:00,2022-12-22 16:00:00,1815.79,1809.44,1818.96,1809.44,35.47157869418538,target_reached,17,6.35,2.003,3.17
abc9235b-d1e,LONG,2022-12-27 18:15:00,2022-12-27 19:30:00,1814.51,1813.56,1806.7,1830.13,40.665613413219525,score_decayed,5,-0.95,-0.122,7.81
6900ac8f-5d1,LONG,2022-12-29 09:15:00,2022-12-29 10:15:00,1809.47,1806.48,1806.34,1815.74,41.6521379693144,score_decayed,4,-2.99,-0.955,3.13
eb73e22e-901,SHORT,2022-12-29 11:15:00,2022-12-29 13:15:00,1804.85,1808.07,1808.07,1798.42,37.049528085790065,invalidated,8,-3.22,-1.0,3.22
da7bd6da-952,LONG,2022-12-29 17:15:00,2022-12-29 20:45:00,1817.71,1814.44,1812.34,1828.44,42.176530918559166,score_decayed,14,-3.27,-0.609,5.37
87448916-270,LONG,2022-12-30 07:15:00,2022-12-30 07:30:00,1819.31,1816.55,1816.55,1824.82,41.597975534619295,invalidated,1,-2.76,-1.0,2.76
152fe871-e22,LONG,2022-12-30 14:45:00,2022-12-30 15:15:00,1818.88,1818.5,1813.95,1828.74,41.09370658929794,score_decayed,2,-0.38,-0.077,4.93
b613b674-bc8,LONG,2023-01-11 10:45:00,2023-01-11 12:00:00,1884.69,1880.61,1880.61,1892.85,40.270402085803056,invalidated,5,-4.08,-1.0,4.08
bb21e501-415,LONG,2023-01-12 14:00:00,2023-01-12 14:15:00,1889.64,1892.03,1880.12,1908.67,41.38169448252475,regime_shifted,1,2.39,0.251,9.52
b99f5e43-c3b,LONG,2023-01-13 18:45:00,2023-01-16 01:30:00,1919.5,1920.28,1913.43,1931.64,41.42857142857143,time_expired,219,0.78,0.129,6.07
aebbab9e-202,LONG,2023-01-16 02:30:00,2023-01-16 06:00:00,1925.35,1920.17,1920.17,1935.72,41.42857142857143,invalidated,14,-5.18,-1.0,5.18
1c28b618-768,SHORT,2023-01-16 13:30:00,2023-01-17 01:00:00,1913.88,1918.53,1918.53,1904.58,41.36184422710293,invalidated,46,-4.65,-1.0,4.65
37222b9b-e73,SHORT,2023-01-17 06:15:00,2023-01-17 11:00:00,1910.12,1906.97,1914.68,1900.99,49.74179263466701,time_expired,19,3.15,0.691,4.56
89fc3f22-32b,SHORT,2023-01-17 19:15:00,2023-01-17 19:45:00,1905.88,1907.86,1910.7,1896.23,39.04221979641833,score_decayed,2,-1.98,-0.411,4.82
6b9e2fab-2c3,LONG,2023-01-19 23:45:00,2023-01-20 02:15:00,1931.58,1931.64,1926.7,1941.33,41.42857142857143,score_decayed,10,0.06,0.012,4.88
88dfff05-73c,SHORT,2023-01-23 13:45:00,2023-01-23 19:00:00,1921.87,1926.59,1926.59,1912.42,47.336748752236325,invalidated,21,-4.72,-1.0,4.72
d28cc7d2-220,LONG,2023-01-24 05:45:00,2023-01-24 11:30:00,1933.93,1937.7,1930.59,1940.61,38.42132597181162,time_expired,23,3.77,1.129,3.34
ccd2c871-0cf,LONG,2023-01-25 21:15:00,2023-01-26 01:00:00,1946.19,1942.74,1940.94,1956.7,41.42857142857143,score_decayed,15,-3.45,-0.657,5.25
5de46912-dad,SHORT,2023-01-26 18:45:00,2023-01-26 21:30:00,1929.64,1928.97,1935.54,1917.83,55.19651834197288,time_expired,11,0.67,0.114,5.9
7692ba5b-276,SHORT,2023-01-27 02:15:00,2023-01-27 04:15:00,1928.32,1920.75,1932.11,1920.75,61.42144607193039,target_reached,8,7.57,1.997,3.79
0279b979-e1c,SHORT,2023-01-31 13:00:00,2023-01-31 13:30:00,1908.67,1914.34,1914.34,1897.32,38.82052743951983,invalidated,2,-5.67,-1.0,5.67
76191740-b2d,LONG,2023-01-31 20:30:00,2023-01-31 23:15:00,1927.65,1927.87,1922.37,1938.21,41.36362542609004,score_decayed,11,0.22,0.042,5.28
dbb572d8-35d,SHORT,2023-02-02 15:15:00,2023-02-02 15:30:00,1924.77,1926.4,1934.12,1906.07,42.142857142857146,regime_shifted,1,-1.63,-0.174,9.35
5e5fe205-211,SHORT,2023-02-02 16:30:00,2023-02-02 20:15:00,1917.28,1911.6,1926.25,1899.33,49.92959274430053,time_expired,15,5.68,0.633,8.97
64543c5b-bfb,SHORT,2023-02-02 21:15:00,2023-02-03 00:00:00,1911.68,1914.74,1918.16,1898.71,43.91447801973962,score_decayed,11,-3.06,-0.472,6.48
2383e97c-6a1,SHORT,2023-02-03 16:45:00,2023-02-03 18:00:00,1868.24,1861.68,1878.58,1847.56,41.42857142857143,regime_shifted,5,6.56,0.634,10.34
0ed2b8f1-1c1,SHORT,2023-02-03 19:00:00,2023-02-06 00:45:00,1864.47,1869.69,1873.85,1845.71,44.709477275127284,time_expired,215,-5.22,-0.557,9.38
02e29fa8-af6,SHORT,2023-02-06 01:45:00,2023-02-06 03:15:00,1872.65,1874.19,1880.0,1857.95,43.889862912962094,score_decayed,6,-1.54,-0.21,7.35
29c011ce-906,SHORT,2023-02-10 06:00:00,2023-02-10 10:30:00,1860.11,1863.7,1865.35,1849.62,38.91555398829121,score_decayed,18,-3.59,-0.685,5.24
2e4e61f7-b11,LONG,2023-02-10 14:15:00,2023-02-10 14:45:00,1867.0,1861.61,1861.61,1877.79,41.78868076386061,invalidated,2,-5.39,-1.0,5.39
ca6388fa-05c,SHORT,2023-02-13 18:00:00,2023-02-13 21:45:00,1851.06,1853.35,1856.46,1840.26,36.50089517830153,time_expired,15,-2.29,-0.424,5.4
7d387ff9-5be,SHORT,2023-02-14 00:45:00,2023-02-14 02:15:00,1856.1,1856.81,1859.23,1849.84,35.95370321469276,score_decayed,6,-0.71,-0.227,3.13
7d61e06a-ac8,LONG,2023-02-14 06:45:00,2023-02-14 07:15:00,1862.2,1859.16,1859.16,1868.28,40.305008039914796,invalidated,2,-3.04,-1.0,3.04
1ee51ebc-8b1,SHORT,2023-02-14 11:45:00,2023-02-14 12:30:00,1857.17,1858.13,1861.37,1848.78,41.47272766530925,score_decayed,3,-0.96,-0.229,4.2
40646b53-683,SHORT,2023-02-15 07:15:00,2023-02-15 09:00:00,1843.27,1833.69,1848.06,1833.69,41.99744536771704,target_reached,7,9.58,2.0,4.79
8d806974-4d5,SHORT,2023-02-15 10:00:00,2023-02-15 13:45:00,1836.91,1834.62,1842.74,1825.26,41.42857142857143,time_expired,15,2.29,0.393,5.83
8830ae23-50b,SHORT,2023-02-15 14:45:00,2023-02-15 20:45:00,1833.3,1837.45,1839.9,1820.1,53.85980791068304,score_decayed,24,-4.15,-0.629,6.6
4e66f839-93c,SHORT,2023-02-17 01:30:00,2023-02-17 02:00:00,1831.82,1829.27,1837.27,1820.91,41.80560687300062,score_decayed,2,2.55,0.468,5.45
da05fc36-0be,SHORT,2023-02-17 05:15:00,2023-02-17 07:15:00,1826.96,1822.99,1831.27,1818.34,36.33473054537674,score_decayed,8,3.97,0.921,4.31
20b7eb9d-cf0,LONG,2023-02-20 07:45:00,2023-02-20 08:30:00,1845.95,1842.69,1842.69,1852.47,41.9955521801392,invalidated,3,-3.26,-1.0,3.26
29cb2f64-76e,SHORT,2023-02-21 11:15:00,2023-02-21 14:00:00,1835.16,1839.01,1839.01,1827.45,38.767404613809035,invalidated,11,-3.85,-1.0,3.85
318e13e0-a1b,SHORT,2023-02-24 18:15:00,2023-02-24 21:00:00,1810.24,1811.34,1815.4,1799.91,41.342423388136595,time_expired,11,-1.1,-0.213,5.16
5ccddd79-abc,LONG,2023-02-28 17:30:00,2023-02-28 20:15:00,1829.49,1827.43,1823.91,1840.65,41.778708899706295,time_expired,11,-2.06,-0.369,5.58
778197eb-e51,SHORT,2023-03-02 08:15:00,2023-03-02 09:00:00,1831.27,1835.0,1835.0,1823.81,41.595068918170874,invalidated,3,-3.73,-1.0,3.73
440953a8-9de,LONG,2023-03-02 12:00:00,2023-03-02 12:30:00,1836.28,1832.07,1832.07,1844.7,41.18406735099879,invalidated,2,-4.21,-1.0,4.21
85d89ea6-a75,SHORT,2023-03-06 10:30:00,2023-03-06 13:15:00,1850.82,1851.92,1854.55,1843.37,39.07753253768332,time_expired,11,-1.1,-0.295,3.73
f74fef3a-c4d,SHORT,2023-03-07 10:30:00,2023-03-07 14:00:00,1843.49,1836.89,1846.79,1836.89,39.461153602954816,target_reached,14,6.6,2.0,3.3
2322b028-289,SHORT,2023-03-07 16:00:00,2023-03-07 18:45:00,1819.12,1814.39,1825.11,1807.14,49.285714285714285,time_expired,11,4.73,0.79,5.99
f8ee4122-dc4,SHORT,2023-03-07 19:45:00,2023-03-08 00:30:00,1813.84,1812.84,1818.68,1804.16,41.96517254513059,time_expired,19,1.0,0.207,4.84
a5c2cce5-805,SHORT,2023-03-08 05:00:00,2023-03-08 06:45:00,1811.07,1813.82,1813.82,1805.56,39.822143631992844,invalidated,7,-2.75,-1.0,2.75
994959de-90a,LONG,2023-03-08 09:00:00,2023-03-08 15:00:00,1814.32,1820.15,1811.41,1820.15,38.886508369790214,target_reached,24,5.83,2.003,2.91
4f22214f-c67,LONG,2023-03-09 17:15:00,2023-03-09 23:00:00,1828.65,1831.24,1823.5,1838.95,39.55524831660614,time_expired,23,2.59,0.503,5.15
59e1574b-309,LONG,2023-03-10 00:00:00,2023-03-10 05:45:00,1831.28,1830.86,1827.88,1838.08,39.50274493622198,time_expired,23,-0.42,-0.124,3.4
cabb6b66-032,LONG,2023-03-10 20:45:00,2023-03-12 22:00:00,1869.7,1881.43,1863.84,1881.43,56.128428564392784,target_reached,197,11.73,2.002,5.86
2a7ee76c-65d,LONG,2023-03-13 20:00:00,2023-03-14 03:00:00,1911.9,1904.73,1904.73,1926.25,41.13490281489143,invalidated,28,-7.17,-1.0,7.17
1efd006b-304,LONG,2023-03-15 12:00:00,2023-03-15 12:15:00,1925.26,1919.16,1915.69,1944.41,51.53101240627093,regime_shifted,1,-6.1,-0.637,9.57
14e6a005-0e9,LONG,2023-03-17 11:45:00,2023-03-17 12:30:00,1934.95,1944.79,1930.03,1944.79,41.18463809524808,target_reached,3,9.84,2.0,4.92
fa370930-448,LONG,2023-03-19 22:15:00,2023-03-19 22:30:00,1983.41,1977.16,1972.67,2004.89,45.77118273598195,regime_shifted,1,-6.25,-0.582,10.74
7e1b5027-d3a,LONG,2023-03-20 09:00:00,2023-03-20 09:15:00,1998.52,1992.28,1987.76,2020.04,41.25669722751429,regime_shifted,1,-6.24,-0.58,10.76
3f8cfd86-cea,SHORT,2023-03-21 17:00:00,2023-03-22 01:45:00,1940.06,1943.83,1948.04,1924.1,51.019546865749795,time_expired,35,-3.77,-0.472,7.98
b7027758-6e9,SHORT,2023-03-22 02:45:00,2023-03-22 05:30:00,1939.35,1940.22,1945.58,1926.88,55.0170077128188,time_expired,11,-0.87,-0.14,6.23
f8f077dc-4f5,LONG,2023-03-22 09:30:00,2023-03-22 12:30:00,1944.98,1939.18,1939.18,1956.57,40.409588634719896,invalidated,12,-5.8,-1.0,5.8
a720aa2d-0b9,LONG,2023-03-22 19:45:00,2023-03-22 22:00:00,1972.61,1965.82,1958.22,2001.38,51.73698308868783,regime_shifted,9,-6.79,-0.472,14.39
d9df9fad-285,LONG,2023-03-22 23:00:00,2023-03-22 23:15:00,1966.46,1967.38,1954.7,1989.97,45.06092088220802,regime_shifted,1,0.92,0.078,11.76
7e0e7f2e-ad9,LONG,2023-03-23 00:15:00,2023-03-23 00:30:00,1970.31,1970.52,1960.76,1989.41,40.673944923007895,regime_shifted,1,0.21,0.022,9.55
34599d21-a10,LONG,2023-03-23 01:30:00,2023-03-23 06:15:00,1967.12,1982.29,1958.57,1984.23,46.05748340942642,time_expired,19,15.17,1.774,8.55
c5f52c87-8e0,LONG,2023-03-23 07:15:00,2023-03-23 07:45:00,1982.59,1975.0,1975.0,1997.76,50.09217820436891,invalidated,2,-7.59,-1.0,7.59
8ea2475e-19a,SHORT,2023-03-27 13:30:00,2023-03-27 14:30:00,1948.49,1956.29,1956.29,1932.89,41.42857142857143,invalidated,4,-7.8,-1.0,7.8
44fd8034-61d,LONG,2023-03-28 18:15:00,2023-03-29 00:00:00,1971.9,1971.61,1966.3,1983.09,41.15638085995355,time_expired,23,-0.29,-0.052,5.6
bb08e9b3-583,LONG,2023-03-30 11:00:00,2023-03-30 12:30:00,1969.84,1968.49,1965.8,1977.91,36.405849554907384,score_decayed,6,-1.35,-0.334,4.04
49fece93-4b5,SHORT,2023-04-03 00:45:00,2023-04-03 03:15:00,1962.28,1949.95,1968.45,1949.95,41.103928644617554,target_reached,10,12.33,1.998,6.17
f3add982-570,SHORT,2023-04-03 06:45:00,2023-04-03 08:00:00,1954.67,1960.07,1960.07,1943.87,39.29343164020667,invalidated,5,-5.4,-1.0,5.4
ab37ed5d-b11,LONG,2023-04-03 12:15:00,2023-04-03 13:45:00,1977.88,1975.87,1971.61,1990.42,49.285714285714285,score_decayed,6,-2.01,-0.321,6.27
83878ee7-ff4,LONG,2023-04-04 15:00:00,2023-04-04 15:15:00,2021.58,2017.86,2012.59,2039.55,49.285714285714285,regime_shifted,1,-3.72,-0.414,8.99
20755a34-f7a,LONG,2023-04-04 16:30:00,2023-04-04 17:45:00,2020.26,2018.2,2011.34,2038.11,41.42857142857143,score_decayed,5,-2.06,-0.231,8.92
0aa7c038-61c,SHORT,2023-04-06 02:15:00,2023-04-06 05:30:00,2010.8,2015.16,2015.16,2002.09,49.285714285714285,invalidated,13,-4.36,-1.0,4.36
95449974-e4b,SHORT,2023-04-06 14:30:00,2023-04-06 15:00:00,2010.68,2009.57,2017.44,1997.16,41.71558691586225,score_decayed,2,1.11,0.164,6.76
6f737bbe-2a6,SHORT,2023-04-10 03:00:00,2023-04-10 06:45:00,1991.68,1995.76,1996.8,1981.44,55.714285714285715,score_decayed,15,-4.08,-0.797,5.12
e1776424-bcb,LONG,2023-04-12 06:00:00,2023-04-12 06:30:00,2017.12,2014.92,2013.24,2024.88,41.97789577418587,score_decayed,2,-2.2,-0.567,3.88
7e0dadd8-662,LONG,2023-04-13 14:15:00,2023-04-13 14:45:00,2041.99,2034.58,2034.58,2056.81,41.42857142857143,invalidated,2,-7.41,-1.0,7.41
453285b7-d86,SHORT,2023-04-19 08:30:00,2023-04-19 12:15:00,1977.51,1977.03,1984.26,1964.0,42.142857142857146,time_expired,15,0.48,0.071,6.75
4ba7e7eb-b52,LONG,2023-04-20 13:00:00,2023-04-20 15:15:00,2005.05,2003.24,1998.36,2018.43,41.714192116732285,score_decayed,9,-1.81,-0.271,6.69
5505d4e0-d89,SHORT,2023-04-21 13:15:00,2023-04-21 13:30:00,1990.31,1995.88,1995.88,1979.18,38.99910877678908,invalidated,1,-5.57,-1.0,5.57
4a06df8a-fd8,SHORT,2023-04-21 14:30:00,2023-04-21 14:45:00,1977.29,1978.79,1987.88,1956.11,55.32350581712622,regime_shifted,1,-1.5,-0.142,10.59
3a5c74fc-4b3,SHORT,2023-04-21 15:45:00,2023-04-21 18:00:00,1975.79,1981.44,1984.97,1957.43,41.047148698968584,regime_shifted,9,-5.65,-0.615,9.18
b1bd8c9d-b77,SHORT,2023-04-21 19:00:00,2023-04-23 22:45:00,1980.61,1983.8,1988.47,1964.88,39.072198290134786,time_expired,207,-3.19,-0.406,7.86
e315c736-5d3,SHORT,2023-04-24 01:45:00,2023-04-24 03:15:00,1979.31,1980.91,1984.2,1969.53,36.502216365409254,score_decayed,6,-1.6,-0.327,4.89
56c45a0f-8bb,LONG,2023-04-26 01:30:00,2023-04-26 05:15:00,1997.66,1995.76,1992.55,2007.89,39.58815246291416,time_expired,15,-1.9,-0.372,5.11
54721efc-ed3,SHORT,2023-04-26 22:00:00,2023-04-27 00:15:00,1990.09,1990.68,1995.25,1979.76,44.451760504193324,score_decayed,9,-0.59,-0.114,5.16
2eeceb19-453,LONG,2023-05-02 16:00:00,2023-05-02 18:45:00,2015.66,2014.17,2006.64,2033.69,54.82762754363104,time_expired,11,-1.49,-0.165,9.02
80b4c092-32f,LONG,2023-05-02 19:45:00,2023-05-03 02:30:00,2018.1,2017.75,2012.3,2029.71,42.36404257857238,time_expired,27,-0.35,-0.06,5.8
188b9802-fb0,LONG,2023-05-03 15:15:00,2023-05-03 22:00:00,2025.33,2038.28,2018.85,2038.28,36.50929407491123,target_reached,27,12.95,1.998,6.48
e8a34fd9-456,SHORT,2023-05-17 10:00:00,2023-05-17 10:30:00,1985.52,1987.93,1988.92,1978.72,40.964816657374676,score_decayed,2,-2.41,-0.709,3.4
80472544-ad8,SHORT,2023-05-18 11:45:00,2023-05-18 12:45:00,1974.06,1966.35,1977.91,1966.35,41.92514722277435,target_reached,4,7.71,2.003,3.85
63e1586e-319,SHORT,2023-05-18 14:15:00,2023-05-18 17:00:00,1957.66,1954.7,1963.81,1945.36,41.42857142857143,time_expired,11,2.96,0.481,6.15
37e9c191-062,SHORT,2023-05-18 18:00:00,2023-05-18 22:45:00,1957.24,1958.37,1962.18,1947.35,47.96525404082461,score_decayed,19,-1.13,-0.229,4.94
1572e238-567,LONG,2023-05-19 04:15:00,2023-05-19 11:00:00,1963.47,1964.33,1959.31,1971.78,39.00589446543103,time_expired,27,0.86,0.207,4.16
d6f339ae-7c0,SHORT,2023-05-25 15:15:00,2023-05-26 01:00:00,1945.35,1942.85,1953.07,1929.92,35.25225301458231,time_expired,39,2.5,0.324,7.72
36bb3088-798,SHORT,2023-05-26 03:00:00,2023-05-26 08:00:00,1945.33,1950.91,1950.91,1934.16,38.98477742591006,invalidated,20,-5.58,-1.0,5.58
a975503b-115,LONG,2023-05-31 23:15:00,2023-06-01 01:45:00,1966.24,1965.55,1961.04,1976.63,52.51565499395658,score_decayed,10,-0.69,-0.133,5.2
c2a3eee2-ad3,LONG,2023-06-01 17:45:00,2023-06-01 23:30:00,1977.97,1976.49,1972.38,1989.15,45.82928750587558,time_expired,23,-1.48,-0.265,5.59
ebebd6c4-10f,LONG,2023-06-02 00:30:00,2023-06-02 02:00:00,1976.34,1978.92,1973.1,1982.82,39.15015168333169,score_decayed,6,2.58,0.796,3.24
3ce13136-872,SHORT,2023-06-02 17:00:00,2023-06-04 22:45:00,1952.4,1948.79,1957.95,1941.31,41.42857142857143,time_expired,215,3.61,0.65,5.55
28801118-753,SHORT,2023-06-04 23:45:00,2023-06-05 04:30:00,1949.26,1945.43,1953.08,1941.62,52.20313466745995,time_expired,19,3.83,1.003,3.82
3a5909b4-e21,SHORT,2023-06-05 06:30:00,2023-06-05 07:45:00,1942.95,1939.82,1946.54,1935.76,39.92857142857143,score_decayed,5,3.13,0.872,3.59
e7a8f139-684,LONG,2023-06-05 10:00:00,2023-06-05 11:30:00,1943.14,1938.88,1938.88,1951.66,38.96198026810545,invalidated,6,-4.26,-1.0,4.26
95580605-1c5,LONG,2023-06-05 19:45:00,2023-06-05 22:30:00,1960.98,1960.87,1956.49,1969.97,39.5228736332069,score_decayed,11,-0.11,-0.024,4.49
b62f6a98-518,SHORT,2023-06-06 06:00:00,2023-06-06 09:15:00,1959.39,1961.32,1963.13,1951.92,41.15448483662864,score_decayed,13,-1.93,-0.516,3.74
5593482d-5b2,SHORT,2023-06-07 20:30:00,2023-06-07 22:00:00,1940.42,1942.66,1945.98,1929.29,41.413962933609426,score_decayed,6,-2.24,-0.403,5.56
5b48a89e-a27,LONG,2023-06-08 08:45:00,2023-06-08 12:30:00,1948.24,1955.06,1944.83,1955.06,41.53742592513313,target_reached,15,6.82,2.0,3.41
b00b9aea-5cf,SHORT,2023-06-13 17:30:00,2023-06-13 23:15:00,1943.19,1943.14,1949.12,1931.33,37.30110920953693,time_expired,23,0.05,0.008,5.93
00373646-70e,SHORT,2023-06-14 20:45:00,2023-06-15 01:30:00,1941.24,1934.98,1948.22,1927.27,39.365302368150935,time_expired,19,6.26,0.897,6.98
fc2d73e6-7ba,SHORT,2023-06-15 02:30:00,2023-06-15 05:15:00,1934.58,1935.47,1939.94,1923.86,47.398560432267345,score_decayed,11,-0.89,-0.166,5.36
042b8eee-811,SHORT,2023-06-19 16:15:00,2023-06-19 23:00:00,1951.19,1951.46,1954.33,1944.92,52.6780429804683,time_expired,27,-0.27,-0.086,3.14
ff7767bc-cc3,SHORT,2023-06-20 13:15:00,2023-06-20 18:00:00,1938.49,1936.61,1943.6,1928.27,49.285714285714285,time_expired,19,1.88,0.368,5.11
ce3e3974-5b4,SHORT,2023-06-20 19:00:00,2023-06-21 02:45:00,1937.14,1937.12,1941.34,1928.75,39.41056964217617,time_expired,31,0.02,0.005,4.2
8aed696f-72d,SHORT,2023-06-21 13:15:00,2023-06-21 18:00:00,1929.21,1934.75,1934.75,1918.12,41.73099880605948,invalidated,19,-5.54,-1.0,5.54
b4456f8f-876,SHORT,2023-06-22 05:15:00,2023-06-22 11:00:00,1929.48,1928.71,1932.35,1923.74,35.655975067030475,time_expired,23,0.77,0.268,2.87
e2901cee-35c,SHORT,2023-06-22 13:00:00,2023-06-22 13:45:00,1920.3,1925.0,1925.0,1910.89,51.96105847353249,invalidated,3,-4.7,-1.0,4.7
f3ab1c4f-e61,SHORT,2023-06-22 14:45:00,2023-06-22 17:30:00,1915.12,1915.12,1921.52,1902.32,42.10752909404918,time_expired,11,0.0,0.0,6.4
608878c4-5e4,SHORT,2023-06-22 18:30:00,2023-06-22 22:15:00,1914.03,1913.71,1919.03,1904.03,39.47130338891682,time_expired,15,0.32,0.064,5.0
827a3c59-fc0,LONG,2023-06-25 22:15:00,2023-06-26 02:30:00,1923.35,1925.32,1919.02,1932.01,48.618940237058126,score_decayed,17,1.97,0.455,4.33
051969ed-b54,SHORT,2023-06-27 15:30:00,2023-06-27 22:15:00,1915.07,1914.93,1921.12,1902.96,39.94660997908959,time_expired,27,0.14,0.023,6.05
c12de853-295,SHORT,2023-06-27 23:15:00,2023-06-28 02:00:00,1915.02,1915.31,1918.44,1908.18,39.388452139532085,time_expired,11,-0.29,-0.085,3.42
731970f1-4c7,SHORT,2023-06-28 13:30:00,2023-06-28 13:45:00,1905.28,1909.8,1909.8,1896.24,40.39224663455991,invalidated,1,-4.52,-1.0,4.52
e25efe88-459,LONG,2023-06-30 13:30:00,2023-06-30 15:45:00,1911.07,1919.12,1907.04,1919.12,41.66501227172822,target_reached,9,8.05,1.998,4.03
34168b7e-187,LONG,2023-06-30 20:00:00,2023-07-02 23:45:00,1918.74,1918.11,1914.57,1927.08,45.58537443375934,time_expired,207,-0.63,-0.151,4.17
b9ef56ac-952,SHORT,2023-07-05 17:15:00,2023-07-05 20:15:00,1919.68,1915.79,1924.65,1909.73,41.90070674227967,score_decayed,12,3.89,0.783,4.97
b0a652a9-888,LONG,2023-07-07 15:00:00,2023-07-07 17:45:00,1929.31,1926.9,1922.16,1943.6,41.124296154963005,time_expired,11,-2.41,-0.337,7.15
201189b9-5fd,LONG,2023-07-07 18:45:00,2023-07-09 23:15:00,1926.21,1924.08,1921.75,1935.12,39.09075176653774,score_decayed,210,-2.13,-0.478,4.46
867102f9-209,LONG,2023-07-12 14:00:00,2023-07-12 15:00:00,1956.38,1953.46,1949.69,1969.75,59.56223064177912,score_decayed,4,-2.92,-0.436,6.69
24eafbe5-6f5,LONG,2023-07-12 16:45:00,2023-07-12 22:30:00,1959.04,1957.71,1953.71,1969.7,41.42857142857143,time_expired,23,-1.33,-0.25,5.33
97906d02-72e,LONG,2023-07-12 23:30:00,2023-07-13 03:15:00,1957.54,1960.61,1954.62,1963.38,39.55762488759602,time_expired,15,3.07,1.051,2.92
957657d4-dce,SHORT,2023-07-17 02:30:00,2023-07-17 06:00:00,1951.85,1954.66,1954.66,1946.23,37.962819820650886,invalidated,14,-2.81,-1.0,2.81
ef121765-577,SHORT,2023-07-17 15:30:00,2023-07-17 18:15:00,1953.64,1955.03,1957.49,1945.95,41.35602567727023,time_expired,11,-1.39,-0.361,3.85
359886ce-ba5,LONG,2023-07-18 05:15:00,2023-07-18 06:00:00,1960.92,1958.57,1958.57,1965.63,37.59900703339477,invalidated,3,-2.35,-1.0,2.35
ab5647a9-7ec,LONG,2023-07-18 13:15:00,2023-07-18 14:00:00,1968.69,1979.16,1963.45,1979.16,49.285714285714285,target_reached,3,10.47,1.998,5.24
45f8137a-a8d,LONG,2023-07-20 02:00:00,2023-07-20 05:15:00,1983.67,1983.45,1980.53,1989.94,39.26581788737027,score_decayed,13,-0.22,-0.07,3.14
0120549d-ff5,SHORT,2023-07-24 19:30:00,2023-07-25 02:00:00,1953.8,1957.7,1957.7,1946.01,35.62646885217331,invalidated,26,-3.9,-1.0,3.9
fae0a491-5f8,LONG,2023-07-25 06:15:00,2023-07-25 09:00:00,1962.58,1962.63,1959.25,1969.25,41.65653824617399,time_expired,11,0.05,0.015,3.33
da18cda6-45c,LONG,2023-07-26 23:00:00,2023-07-26 23:45:00,1972.4,1971.88,1965.18,1986.83,41.28190285992624,score_decayed,3,-0.52,-0.072,7.22
e0e91979-5d4,SHORT,2023-08-02 14:30:00,2023-08-02 18:15:00,1935.79,1935.9,1941.12,1925.13,49.285714285714285,time_expired,15,-0.11,-0.021,5.33
fb8b6241-799,SHORT,2023-08-02 20:15:00,2023-08-03 00:00:00,1935.07,1936.69,1938.71,1927.79,48.445100063531555,time_expired,15,-1.62,-0.445,3.64
add9cd2c-ebb,LONG,2023-08-06 22:15:00,2023-08-07 01:00:00,1945.13,1942.98,1940.94,1953.51,48.9292603986476,time_expired,11,-2.15,-0.513,4.19
